service_id,date,exception_type
12773424,20191104,1
12773424,20191112,1
12773424,20191118,1
12773424,20191125,1
12773424,20191202,1
2773592,20190610,1
2773592,20190616,1
2773592,20190623,1
2773592,20190630,1
2773592,20190707,1
2773592,20190721,1
2773592,20190728,1
2773592,20190804,1
2773592,20190811,1
2773592,20190815,1
2773592,20190818,1
2773592,20190825,1
2773592,20190901,1
2773592,20190908,1
2773592,20190915,1
2773592,20190922,1
12773592,20190611,1
12773592,20190617,1
12773592,20190624,1
12773592,20190701,1
12773592,20190708,1
12773592,20190722,1
12773592,20190729,1
12773592,20190805,1
12773592,20190812,1
12773592,20190816,1
12773592,20190819,1
12773592,20190826,1
12773592,20190902,1
12773592,20190909,1
12773592,20190916,1
12773592,20190923,1
2773381,20190608,1
2773381,20190609,1
2773381,20190610,1
2773381,20190615,1
2773381,20190616,1
2773381,20190622,1
2773381,20190623,1
2773381,20190629,1
2773381,20190630,1
2773381,20190706,1
2773381,20190707,1
2773381,20190713,1
2773381,20190714,1
2773381,20190720,1
2773381,20190721,1
2773381,20190727,1
2773381,20190728,1
2773381,20190803,1
2773381,20190804,1
2773381,20190810,1
2773381,20190811,1
2773381,20190815,1
2773381,20190817,1
2773381,20190818,1
2773381,20190824,1
2773381,20190825,1
2773381,20190831,1
2773381,20190901,1
2773381,20190907,1
2773381,20190908,1
2773381,20190914,1
2773381,20190915,1
2773381,20190921,1
2773381,20190922,1
2773381,20190928,1
2773381,20190929,1
2773381,20191005,1
2773381,20191006,1
2773381,20191012,1
2773381,20191013,1
2773381,20191019,1
2773381,20191020,1
2773381,20191026,1
2773381,20191027,1
2773381,20191101,1
2773381,20191102,1
2773381,20191103,1
2773381,20191109,1
2773381,20191110,1
2773381,20191111,1
2773381,20191116,1
2773381,20191117,1
2773381,20191123,1
2773381,20191124,1
2773381,20191130,1
2773381,20191201,1
1132941,20190605,1
1132941,20190606,1
1132941,20190607,1
1132941,20190611,1
1132941,20190612,1
1132941,20190613,1
1132941,20190614,1
1132941,20190617,1
1132941,20190618,1
1132941,20190619,1
1132941,20190620,1
1132941,20190621,1
1132941,20190624,1
1132941,20190625,1
1132941,20190626,1
1132941,20190627,1
1132941,20190628,1
1132941,20190701,1
1132941,20190702,1
1132941,20190703,1
1132941,20190704,1
1132941,20190705,1
1132941,20190708,1
1132941,20190709,1
1132941,20190710,1
1132941,20190711,1
1132941,20190712,1
1132941,20190715,1
1132941,20190716,1
1132941,20190717,1
1132941,20190718,1
1132941,20190719,1
1132941,20190722,1
1132941,20190723,1
1132941,20190724,1
1132941,20190725,1
1132941,20190726,1
1132941,20190729,1
1132941,20190730,1
1132941,20190731,1
1132941,20190801,1
1132941,20190802,1
1132941,20190805,1
1132941,20190806,1
1132941,20190807,1
1132941,20190808,1
1132941,20190809,1
1132941,20190812,1
1132941,20190813,1
1132941,20190814,1
1132941,20190816,1
1132941,20190819,1
1132941,20190820,1
1132941,20190821,1
1132941,20190822,1
1132941,20190823,1
1132941,20190826,1
1132941,20190827,1
1132941,20190828,1
1132941,20190829,1
1132941,20190830,1
1132941,20190902,1
1132941,20190903,1
1132941,20190904,1
1132941,20190905,1
1132941,20190906,1
1132941,20190909,1
1132941,20190910,1
1132941,20190911,1
1132941,20190912,1
1132941,20190913,1
1132941,20190916,1
1132941,20190917,1
1132941,20190918,1
1132941,20190919,1
1132941,20190920,1
1132941,20190923,1
1132941,20190924,1
1132941,20190925,1
1132941,20190926,1
1132941,20190927,1
1132941,20190930,1
1132941,20191001,1
1132941,20191002,1
1132941,20191003,1
1132941,20191004,1
1132941,20191007,1
1132941,20191008,1
1132941,20191009,1
1132941,20191010,1
1132941,20191011,1
1132941,20191014,1
1132941,20191015,1
1132941,20191016,1
1132941,20191017,1
1132941,20191018,1
1132941,20191021,1
1132941,20191022,1
1132941,20191023,1
1132941,20191024,1
1132941,20191025,1
1132941,20191028,1
1132941,20191029,1
1132941,20191030,1
1132941,20191031,1
1132941,20191104,1
1132941,20191105,1
1132941,20191106,1
1132941,20191107,1
1132941,20191108,1
1132941,20191112,1
1132941,20191113,1
1132941,20191114,1
1132941,20191115,1
1132941,20191118,1
1132941,20191119,1
1132941,20191120,1
1132941,20191121,1
1132941,20191122,1
1132941,20191125,1
1132941,20191126,1
1132941,20191127,1
1132941,20191128,1
1132941,20191129,1
1132941,20191202,1
1132941,20191203,1
2773431,20190607,1
2773431,20190614,1
2773431,20190621,1
2773431,20190628,1
2773431,20190906,1
2773431,20190913,1
2773431,20190920,1
2773431,20190927,1
2773431,20191025,1
2773431,20191031,1
2773432,20190705,1
2773432,20190712,1
2773432,20190719,1
2773432,20190726,1
2773432,20190802,1
2773432,20190809,1
2773432,20190814,1
2773432,20190816,1
2773432,20190823,1
2773432,20190830,1
2773430,20191004,1
2773430,20191011,1
2773430,20191018,1
2773430,20191108,1
2773430,20191115,1
2773430,20191122,1
2773430,20191129,1
