service_id,date,exception_type
12773238,20190608,1
12773238,20190615,1
12773238,20190629,1
12773238,20190907,1
12773238,20190914,1
12773238,20190921,1
12773238,20190928,1
12773238,20191026,1
12773238,20191101,1
2773238,20190607,1
2773238,20190614,1
2773238,20190628,1
2773238,20190906,1
2773238,20190913,1
2773238,20190920,1
2773238,20190927,1
2773238,20191025,1
2773238,20191031,1
12773231,20190702,1
12773231,20190703,1
12773231,20190704,1
12773231,20190705,1
12773231,20190709,1
12773231,20190710,1
12773231,20190711,1
12773231,20190712,1
12773231,20190716,1
12773231,20190717,1
12773231,20190718,1
12773231,20190719,1
12773231,20190723,1
12773231,20190724,1
12773231,20190725,1
12773231,20190726,1
12773231,20190730,1
12773231,20190731,1
12773231,20190801,1
12773230,20190606,1
12773230,20190607,1
12773230,20190612,1
12773230,20190613,1
12773230,20190614,1
12773230,20190618,1
12773230,20190619,1
12773230,20190620,1
12773230,20190621,1
12773230,20190625,1
12773230,20190626,1
12773230,20190627,1
12773230,20190628,1
12773230,20190903,1
12773230,20190904,1
12773230,20190905,1
12773230,20190906,1
12773230,20190910,1
12773230,20190911,1
12773230,20190912,1
12773230,20190913,1
12773230,20190917,1
12773230,20190918,1
12773230,20190919,1
12773230,20190920,1
12773230,20190924,1
12773230,20190925,1
12773230,20190926,1
12773230,20190927,1
12773230,20191022,1
12773230,20191023,1
12773230,20191024,1
12773230,20191025,1
12773230,20191029,1
12773230,20191030,1
12773230,20191031,1
12773233,20190707,1
12773233,20190714,1
12773233,20190715,1
12773233,20190721,1
12773233,20190728,1
12773233,20190804,1
12773233,20190811,1
12773233,20190818,1
12773233,20190825,1
2773236,20190705,1
2773236,20190712,1
2773236,20190719,1
2773236,20190726,1
2773235,20190802,1
2773235,20190809,1
2773235,20190814,1
2773235,20190816,1
2773235,20190823,1
2773235,20190830,1
12773232,20190609,1
12773232,20190616,1
12773232,20190623,1
12773232,20190630,1
12773232,20190901,1
12773232,20190908,1
12773232,20190915,1
12773232,20190922,1
12773232,20190929,1
12773232,20191006,1
12773232,20191013,1
12773232,20191020,1
12773232,20191027,1
12773232,20191103,1
12773232,20191110,1
12773232,20191117,1
12773232,20191124,1
12773232,20191201,1
12773235,20190803,1
12773235,20190810,1
12773235,20190815,1
12773235,20190817,1
12773235,20190824,1
12773235,20190831,1
12773234,20191005,1
12773234,20191012,1
12773234,20191019,1
12773234,20191109,1
12773234,20191116,1
12773234,20191123,1
12773234,20191130,1
12773236,20190706,1
12773236,20190713,1
12773236,20190720,1
12773236,20190727,1
12773227,20191001,1
12773227,20191002,1
12773227,20191003,1
12773227,20191004,1
12773227,20191008,1
12773227,20191009,1
12773227,20191010,1
12773227,20191011,1
12773227,20191015,1
12773227,20191016,1
12773227,20191017,1
12773227,20191018,1
12773227,20191105,1
12773227,20191106,1
12773227,20191107,1
12773227,20191108,1
12773227,20191113,1
12773227,20191114,1
12773227,20191115,1
12773227,20191119,1
12773227,20191120,1
12773227,20191121,1
12773227,20191122,1
12773227,20191126,1
12773227,20191127,1
12773227,20191128,1
12773227,20191129,1
12773227,20191203,1
12773227,20191204,1
12773228,20190802,1
12773228,20190806,1
12773228,20190807,1
12773228,20190808,1
12773228,20190809,1
12773228,20190813,1
12773228,20190814,1
12773228,20190820,1
12773228,20190821,1
12773228,20190822,1
12773228,20190823,1
12773228,20190827,1
12773228,20190828,1
12773228,20190829,1
12773228,20190830,1
12773229,20190622,1
12773224,20190708,1
12773224,20190722,1
12773224,20190729,1
12773224,20190805,1
12773224,20190812,1
12773224,20190816,1
12773224,20190819,1
12773224,20190826,1
12773225,20190610,1
12773225,20191102,1
12773225,20191111,1
12773226,20190611,1
