service_id,date,exception_type
2874384,20190926,1
2874384,20190927,1
2874384,20190930,1
2874384,20191001,1
2874384,20191002,1
2874384,20191003,1
2874384,20191004,1
2874384,20191007,1
2874384,20191008,1
2874384,20191009,1
2874384,20191010,1
2874384,20191011,1
2874384,20191014,1
2874384,20191015,1
2874384,20191016,1
2874384,20191017,1
2874384,20191018,1
2874384,20191021,1
2874384,20191022,1
2874384,20191023,1
2874384,20191024,1
2874384,20191025,1
2874384,20191028,1
2874384,20191029,1
2874384,20191030,1
2874384,20191031,1
2874384,20191104,1
2874384,20191105,1
2874384,20191106,1
2874384,20191107,1
2874384,20191108,1
2874384,20191112,1
2874384,20191113,1
2874384,20191114,1
2874384,20191115,1
2874384,20191118,1
2874384,20191119,1
2874384,20191120,1
2874384,20191121,1
2874384,20191122,1
2874384,20191125,1
2874384,20191126,1
2874384,20191127,1
2874384,20191128,1
2874384,20191202,1
2874384,20191203,1
12773704,20190722,1
12773704,20190729,1
12773704,20190805,1
12773704,20190812,1
12773704,20190816,1
12773704,20190819,1
12773704,20190826,1
12773705,20190715,1
2874385,20190607,1
2874385,20190705,1
2874385,20190913,1
2874385,20191129,1
2773705,20190714,1
12958429,20190618,1
12958429,20190619,1
12958429,20190620,1
12958429,20190621,1
12958429,20190625,1
12958429,20190626,1
12958429,20190627,1
12958429,20190628,1
12874384,20190606,1
12874384,20190607,1
12874384,20190612,1
12874384,20190613,1
12874384,20190614,1
12874384,20190702,1
12874384,20190703,1
12874384,20190704,1
12874384,20190705,1
12874384,20190709,1
12874384,20190710,1
12874384,20190711,1
12874384,20190712,1
12874384,20190713,1
12874384,20190903,1
12874384,20190904,1
12874384,20190905,1
12874384,20190906,1
12874384,20190907,1
12874384,20190910,1
12874384,20190911,1
12874384,20190912,1
12874384,20190913,1
12874384,20190917,1
12874384,20190918,1
12874384,20190919,1
12874384,20190920,1
12874384,20190921,1
12874384,20190924,1
12874384,20190925,1
12874384,20190926,1
12874384,20190927,1
12874384,20190928,1
12874384,20191001,1
12874384,20191002,1
12874384,20191003,1
12874384,20191004,1
12874384,20191005,1
12874384,20191008,1
12874384,20191009,1
12874384,20191010,1
12874384,20191011,1
12874384,20191012,1
12874384,20191015,1
12874384,20191016,1
12874384,20191017,1
12874384,20191018,1
12874384,20191019,1
12874384,20191022,1
12874384,20191023,1
12874384,20191024,1
12874384,20191025,1
12874384,20191026,1
12874384,20191029,1
12874384,20191030,1
12874384,20191031,1
12874384,20191101,1
12874384,20191105,1
12874384,20191106,1
12874384,20191107,1
12874384,20191108,1
12874384,20191109,1
12874384,20191113,1
12874384,20191114,1
12874384,20191115,1
12874384,20191116,1
12874384,20191119,1
12874384,20191120,1
12874384,20191121,1
12874384,20191122,1
12874384,20191123,1
12874384,20191126,1
12874384,20191127,1
12874384,20191128,1
12874384,20191129,1
12874384,20191203,1
12874384,20191204,1
12874385,20190608,1
12874385,20190706,1
12874385,20190914,1
12874385,20191130,1
12971455,20190622,1
2787700,20190901,1
2787700,20190915,1
2787700,20191201,1
